,cnt
10662,10.862780491200215
239,14.730919862656235
13287,22.67156809750927
10826,4.242640687119285
5687,11.704699910719626
13523,25.059928172283335
15215,3.1622776601683795
1597,4.242640687119285
13206,14.696938456699069
16556,9.695359714832659
4490,5.916079783099616
6101,17.74823934929885
1901,4.242640687119285
8855,13.784048752090222
11434,14.2828568570857
5888,9.797958971132712
1180,1.4142135623730951
9966,4.795831523312719
14928,7.483314773547883
8147,4.358898943540674
4302,2.23606797749979
3006,1.4142135623730951
9509,1.4142135623730951
11638,5.656854249492381
2781,19.672315572906
13958,24.95996794869737
11778,11.61895003862225
12791,3.1622776601683795
625,5.830951894845301
5830,12.328828005937952
6975,3.4641016151377544
11524,16.3707055437449
9287,11.61895003862225
5121,7.937253933193772
8165,7.937253933193772
14159,3.605551275463989
10910,27.54995462791182
2829,17.72004514666935
16626,16.186414056238647
14035,6.855654600401044
8255,9.055385138137417
5787,19.493588689617926
13543,17.72004514666935
8086,11.704699910719626
14981,15.0
10182,20.688160865577203
4219,23.874672772626646
3686,13.527749258468683
5980,19.493588689617926
10043,13.527749258468683
15887,9.899494936611665
15937,26.038433132583073
14381,14.352700094407323
13755,26.095976701399778
12758,23.2163735324878
5340,11.874342087037917
3413,3.4641016151377544
7261,2.6457513110645907
10031,3.1622776601683795
906,9.9498743710662
9420,8.831760866327848
3693,20.591260281974
760,1.0
3118,12.529964086141668
15469,26.30589287593181
13038,14.177446878757825
2291,7.416198487095663
11068,17.378147196982766
9451,22.090722034374522
8229,11.532562594670797
7499,4.123105625617661
5987,4.0
7741,1.4142135623730951
10649,10.535653752852738
11452,18.275666882497067
295,12.0
5142,2.449489742783178
7168,15.066519173319364
5601,16.30950643030009
11092,16.941074346097416
11504,24.392621835300936
1785,5.477225575051661
10877,20.199009876724155
4382,12.328828005937952
12126,16.822603841260722
5318,16.76305461424021
5854,10.295630140987
11245,22.47220505424423
1284,13.076696830622021
8008,20.09975124224178
1362,2.0
10883,17.776388834631177
15668,9.746794344808963
5453,7.14142842854285
5733,22.315913604421397
5769,14.0
4454,19.131126469708992
14120,17.320508075688775
17113,7.0710678118654755
13423,14.212670403551895
12827,22.64950330581225
549,2.23606797749979
15018,13.076696830622021
11655,17.578395831246947
6820,18.110770276274835
15731,22.891046284519195
14863,25.612496949731394
3574,18.35755975068582
7042,3.4641016151377544
8860,3.7416573867739413
10486,10.63014581273465
4352,9.695359714832659
11792,19.05255888325765
2648,8.12403840463596
2586,7.874007874011811
16212,7.0710678118654755
4889,11.832159566199232
16185,2.0
6576,13.96424004376894
3160,13.892443989449804
12604,18.894443627691185
9430,14.594519519326424
3182,12.36931687685298
6466,6.855654600401044
8744,2.23606797749979
3480,13.076696830622021
2377,7.874007874011811
4803,9.797958971132712
14377,12.041594578792296
5692,14.0
17169,2.0
9188,16.792855623746664
16287,18.734993995195193
13982,22.181073012818835
8085,11.135528725660043
15058,17.320508075688775
4587,4.47213595499958
12331,13.0
10019,13.30413469565007
9976,12.609520212918492
14980,19.570385790780925
16586,16.217274740226856
17345,12.649110640673518
5399,15.165750888103101
14201,7.483314773547883
10460,11.224972160321824
10337,13.076696830622021
12239,2.449489742783178
9304,19.026297590440446
15435,28.965496715920477
12601,13.45362404707371
13357,17.663521732655695
5372,23.874672772626646
15588,30.708305065568176
4955,13.19090595827292
1613,14.594519519326424
5829,10.04987562112089
8393,15.297058540778355
10090,14.832396974191326
15875,17.11724276862369
15835,11.916375287812984
2015,11.489125293076057
15647,2.449489742783178
16612,11.40175425099138
14398,2.0
5756,16.09347693943108
16201,18.788294228055936
5329,5.196152422706632
13128,5.916079783099616
2981,2.6457513110645907
9955,12.922847983320086
11197,26.0
7012,15.394804318340652
16199,24.413111231467404
243,7.54983443527075
15950,18.894443627691185
4878,2.0
11719,16.217274740226856
106,7.874007874011811
6802,10.344080432788601
9778,16.822603841260722
6734,2.6457513110645907
15488,19.519221295943137
16387,16.34013463836819
16684,7.14142842854285
16406,23.473389188611005
4830,2.449489742783178
9244,2.6457513110645907
5344,12.288205727444508
5202,16.881943016134134
12989,20.09975124224178
15687,16.09347693943108
9937,2.23606797749979
15443,23.790754506740637
4605,19.849433241279208
9954,15.264337522473747
8658,14.933184523068078
7518,14.594519519326424
8374,11.74734012447073
3960,12.68857754044952
15086,23.2163735324878
3873,19.235384061671343
179,7.416198487095663
4446,2.449489742783178
12318,23.15167380558045
2836,2.23606797749979
14255,2.8284271247461903
8944,12.409673645990857
4793,14.66287829861518
10887,23.62202362203543
5958,17.74823934929885
11514,9.055385138137417
13940,5.291502622129181
11746,16.09347693943108
16535,23.515952032609693
6890,13.45362404707371
14896,15.264337522473747
16727,27.03701166919155
12459,26.457513110645905
11013,4.0
29,1.4142135623730951
16767,12.041594578792296
5703,2.449489742783178
2801,16.30950643030009
9248,9.38083151964686
9362,3.872983346207417
2922,18.547236990991408
14493,8.306623862918075
4664,10.246950765959598
15890,10.723805294763608
16828,12.727922061357855
13496,18.81488772222678
15798,15.427248620541512
1245,3.0
12714,8.602325267042627
4537,8.888194417315589
5554,21.633307652783937
12124,18.439088914585774
4053,18.49324200890693
5931,16.881943016134134
16056,25.03996805109783
4412,23.706539182259394
108,13.784048752090222
14889,18.2208671582886
9621,12.288205727444508
15230,22.715633383201094
4969,13.30413469565007
15610,17.349351572897472
6536,10.677078252031311
13883,21.236760581595302
9367,4.69041575982343
8840,2.0
9441,15.033296378372908
13404,27.748873851023216
13163,17.146428199482248
5844,4.47213595499958
16473,3.3166247903554
4394,5.916079783099616
5873,4.0
15272,16.703293088490067
12024,3.872983346207417
15699,11.958260743101398
10687,12.36931687685298
11527,15.0
15746,23.043437243605826
4348,3.605551275463989
10811,23.473389188611005
8822,14.422205101855956
9640,11.135528725660043
1158,3.605551275463989
16033,23.280893453645632
9375,14.071247279470288
7667,1.7320508075688772
3125,5.656854249492381
1865,9.327379053088816
8480,2.449489742783178
12986,9.591663046625438
973,1.4142135623730951
7665,4.123105625617661
4299,8.831760866327848
16402,3.1622776601683795
3653,2.23606797749979
5872,2.0
10734,17.72004514666935
15012,25.41653005427767
12842,8.426149773176359
10483,14.52583904633395
5547,4.898979485566356
13708,17.11724276862369
3088,13.784048752090222
10707,10.04987562112089
7195,11.61895003862225
8279,12.36931687685298
4680,11.832159566199232
14449,12.767145334803704
8242,2.6457513110645907
2825,12.449899597988733
1038,4.47213595499958
17109,17.378147196982766
6330,18.841443681416774
10,6.0
2647,4.123105625617661
5868,3.605551275463989
14575,16.941074346097416
1426,15.0996688705415
14966,24.55605831561735
3265,10.723805294763608
14549,18.947295321496416
14772,30.4138126514911
4814,15.684387141358123
14787,27.53179979587241
11890,16.0
1215,14.89966442575134
7270,13.92838827718412
14515,9.9498743710662
2393,11.916375287812984
2784,11.958260743101398
16431,10.908712114635714
16123,17.291616465790582
9144,7.681145747868608
323,5.196152422706632
1344,10.344080432788601
13079,4.0
4457,20.049937655763422
372,4.123105625617661
909,5.916079783099616
6723,15.84297951775486
12501,8.54400374531753
5083,23.558437978779494
3399,14.035668847618199
496,7.3484692283495345
5846,1.4142135623730951
11506,24.55605831561735
10153,5.0990195135927845
12679,24.79919353527449
8142,9.746794344808963
15831,17.635192088548397
3470,20.049937655763422
5302,13.527749258468683
7502,4.358898943540674
16284,11.40175425099138
1244,7.0710678118654755
4365,19.183326093250876
16234,2.449489742783178
1195,10.246950765959598
14085,2.8284271247461903
4953,6.48074069840786
13167,16.61324772583615
1423,9.746794344808963
8293,3.0
256,2.449489742783178
15616,18.138357147217054
11177,11.575836902790225
288,6.082762530298219
6287,21.447610589527216
6577,14.798648586948742
8871,11.832159566199232
8506,1.4142135623730951
10569,15.132745950421556
12431,2.449489742783178
10189,11.40175425099138
4484,19.05255888325765
11096,14.247806848775006
13592,17.663521732655695
8366,8.48528137423857
12389,13.2664991614216
1232,8.888194417315589
1280,12.649110640673518
7181,13.114877048604
10889,15.588457268119896
14826,13.96424004376894
2675,14.106735979665885
1112,4.123105625617661
7803,13.601470508735444
10388,9.327379053088816
4221,20.024984394500787
14809,12.328828005937952
5130,18.520259177452136
7535,12.12435565298214
5524,2.449489742783178
267,6.6332495807108
12908,4.795831523312719
13267,7.483314773547883
15401,10.344080432788601
16692,19.8997487421324
6127,13.038404810405298
9202,22.135943621178654
11255,2.0
401,11.180339887498949
5821,9.848857801796104
6507,22.24859546128699
9781,14.071247279470288
3048,12.083045973594572
2045,2.23606797749979
10962,12.569805089976535
1379,14.177446878757825
8796,8.0
14241,17.378147196982766
14591,2.23606797749979
16497,2.8284271247461903
4759,4.358898943540674
15014,20.174241001832016
9561,22.538855339169288
9052,1.4142135623730951
9233,12.449899597988733
3790,16.583123951777
620,3.872983346207417
5799,7.745966692414834
652,9.848857801796104
9385,7.937253933193772
10010,1.4142135623730951
13625,15.297058540778355
3473,19.390719429665317
15261,3.0
8317,2.23606797749979
5328,6.244997998398398
7219,11.532562594670797
7947,16.278820596099706
10235,14.317821063276353
5019,3.4641016151377544
8845,14.035668847618199
6152,9.16515138991168
14530,18.841443681416774
2516,20.518284528683193
9574,11.357816691600547
14346,12.569805089976535
13455,22.47220505424423
10564,19.28730152198591
16407,19.1049731745428
5286,3.1622776601683795
10262,18.49324200890693
11512,14.2828568570857
13332,21.400934559032695
11880,2.8284271247461903
14503,21.702534414210707
3603,9.695359714832659
12615,20.85665361461421
16957,25.219040425836983
7030,14.071247279470288
2916,11.269427669584644
11052,19.026297590440446
1506,2.6457513110645907
13593,15.716233645501712
16072,19.183326093250876
8065,7.211102550927978
9895,24.0
13499,18.05547008526779
15308,6.782329983125268
8934,2.6457513110645907
1648,5.291502622129181
15436,19.131126469708992
4890,16.3707055437449
730,9.539392014169456
5440,14.832396974191326
6766,8.660254037844387
10876,24.576411454889016
10779,9.273618495495704
15278,24.351591323771842
16469,8.18535277187245
337,10.04987562112089
10522,16.217274740226856
11525,12.529964086141668
1745,10.816653826391969
8200,20.0
3853,11.958260743101398
11895,16.217274740226856
5221,12.206555615733702
17181,13.784048752090222
2709,16.1245154965971
15969,6.782329983125268
5902,9.899494936611665
3388,3.7416573867739413
11802,13.416407864998739
9395,16.61324772583615
16089,2.449489742783178
6389,19.28730152198591
11461,25.573423705088842
11937,16.431676725154983
8402,16.73320053068151
10255,17.349351572897472
3126,3.605551275463989
1156,7.3484692283495345
12955,10.677078252031311
14562,8.366600265340756
5985,9.746794344808963
6216,13.379088160259652
10027,14.798648586948742
5912,9.055385138137417
32,4.47213595499958
7187,2.0
12478,6.324555320336759
17152,12.609520212918492
5970,6.082762530298219
1336,6.708203932499369
7255,11.704699910719626
4021,13.076696830622021
13092,20.346989949375804
15878,7.3484692283495345
10879,16.06237840420901
9318,2.23606797749979
6300,10.295630140987
1610,12.884098726725126
939,13.19090595827292
10011,1.0
13882,16.55294535724685
4023,14.38749456993816
11025,16.76305461424021
9267,5.385164807134504
13911,21.166010488516726
16069,10.862780491200215
745,8.0
4083,5.291502622129181
15885,11.224972160321824
3270,2.6457513110645907
5582,6.4031242374328485
2877,17.204650534085253
7614,10.535653752852738
4701,19.697715603592208
1741,6.0
13779,27.184554438136374
9742,13.341664064126334
2651,13.19090595827292
14386,16.792855623746664
7796,15.165750888103101
5646,19.949937343260004
8421,13.711309200802088
3002,4.242640687119285
1821,10.344080432788601
10931,16.401219466856727
7413,12.922847983320086
1330,8.888194417315589
15077,13.038404810405298
7146,12.12435565298214
957,10.954451150103322
2110,12.165525060596439
8364,2.0
14253,4.123105625617661
9125,3.605551275463989
7501,2.23606797749979
14053,28.495613697550013
4691,14.106735979665885
16328,8.54400374531753
1660,15.329709716755891
16741,27.54995462791182
15250,14.45683229480096
7831,8.12403840463596
14664,3.872983346207417
2768,4.58257569495584
13098,13.527749258468683
655,10.44030650891055
14897,11.357816691600547
13349,19.544820285692065
16817,22.045407685048602
12421,27.964262908219126
12463,19.209372712298546
8507,2.0
10281,13.674794331177344
2199,11.575836902790225
2960,2.449489742783178
4640,4.58257569495584
2399,12.041594578792296
7310,2.23606797749979
7251,20.808652046684813
5487,17.60681686165901
16125,18.867962264113206
14123,20.46948949045872
8287,8.660254037844387
13723,6.164414002968976
8823,16.0
7836,2.0
1405,8.366600265340756
15419,20.591260281974
2625,5.196152422706632
11250,8.366600265340756
11215,15.620499351813308
13744,18.76166303929372
7625,9.591663046625438
3148,3.605551275463989
12486,23.853720883753127
13360,14.933184523068078
12032,13.564659966250536
11028,19.77371993328519
2873,11.357816691600547
8981,6.557438524302
3916,3.605551275463989
13846,6.4031242374328485
3685,12.288205727444508
11227,6.164414002968976
9048,9.486832980505138
15886,11.135528725660043
76,13.379088160259652
5195,13.228756555322953
13738,12.0
14597,15.329709716755891
11509,22.06807649071391
16790,17.349351572897472
12547,5.291502622129181
14946,11.090536506409418
6651,20.92844953645635
4947,9.486832980505138
435,1.0
2260,4.47213595499958
1775,17.435595774162696
14913,11.958260743101398
10676,8.06225774829855
93,2.449489742783178
7749,12.24744871391589
12575,3.1622776601683795
4007,14.352700094407323
2731,21.330729007701542
16041,1.4142135623730951
7171,10.246950765959598
6791,19.849433241279208
11573,13.228756555322953
4810,10.198039027185569
3181,11.40175425099138
8528,2.0
1076,9.0
2338,15.033296378372908
10029,9.591663046625438
13115,20.808652046684813
12222,14.035668847618199
9675,2.0
1885,11.135528725660043
11568,5.744562646538029
15735,20.074859899884732
16391,24.289915602982237
5773,9.327379053088816
7708,10.535653752852738
4323,10.908712114635714
5584,10.63014581273465
4949,6.557438524302
12968,15.459624833740307
12320,26.057628441590765
222,7.3484692283495345
12881,13.674794331177344
2759,13.96424004376894
9960,6.782329983125268
252,4.47213595499958
4030,18.05547008526779
3352,12.36931687685298
1437,1.0
1233,9.746794344808963
16134,11.045361017187261
4281,6.708203932499369
13164,16.703293088490067
9159,14.106735979665885
3102,2.23606797749979
7477,2.449489742783178
2465,19.697715603592208
12811,10.770329614269007
8031,15.297058540778355
9921,12.165525060596439
5393,12.609520212918492
5404,2.449489742783178
9466,9.486832980505138
8191,6.708203932499369
1354,15.556349186104045
449,13.601470508735444
8029,4.47213595499958
16936,13.74772708486752
11570,18.920887928424502
3621,16.881943016134134
2317,10.198039027185569
13954,16.34013463836819
12084,16.881943016134134
2185,6.782329983125268
4477,16.941074346097416
1890,10.04987562112089
1155,6.855654600401044
8704,8.602325267042627
16351,4.358898943540674
16755,10.246950765959598
1728,11.916375287812984
14937,16.911534525287763
13784,17.60681686165901
13265,15.620499351813308
6521,17.578395831246947
14336,22.737634001804146
2997,19.595917942265423
17064,18.788294228055936
5349,19.924858845171276
13890,10.63014581273465
10474,26.19160170741759
4392,13.638181696985855
10477,26.1725046566048
2503,4.242640687119285
15030,23.874672772626646
16274,16.881943016134134
2463,18.520259177452136
2132,16.55294535724685
2846,14.730919862656235
11419,6.557438524302
12426,11.090536506409418
7586,19.974984355438178
1612,15.620499351813308
8460,1.7320508075688772
2191,1.0
1729,17.69180601295413
4824,9.899494936611665
6668,16.278820596099706
12608,16.852299546352718
13799,3.4641016151377544
12848,24.186773244895647
7593,5.477225575051661
5657,1.7320508075688772
6302,2.8284271247461903
14254,2.6457513110645907
11859,12.489995996796797
5909,8.246211251235321
14864,26.343879744638983
16746,14.628738838327793
17207,4.242640687119285
11161,4.0
16618,6.324555320336759
13520,25.019992006393608
8268,2.23606797749979
7581,11.0
4047,12.12435565298214
1866,10.392304845413264
9942,16.492422502470642
5950,18.973665961010276
15456,6.48074069840786
6896,8.306623862918075
5298,16.76305461424021
2556,9.899494936611665
16359,16.673332000533065
4240,12.767145334803704
14967,20.42057785666214
14475,26.267851073127396
5742,25.059928172283335
6745,12.449899597988733
2755,22.538855339169288
11076,24.06241883103193
2492,19.026297590440446
7612,13.784048752090222
3139,19.79898987322333
6902,5.0990195135927845
15849,27.386127875258307
3742,15.937377450509228
5234,6.782329983125268
12690,10.392304845413264
3272,5.291502622129181
15786,11.090536506409418
5273,15.7797338380595
14154,11.0
2889,16.46207763315433
6321,8.888194417315589
7914,9.643650760992955
788,2.0
16935,12.922847983320086
3347,11.74734012447073
9487,2.0
12544,15.811388300841896
1162,1.7320508075688772
7546,2.23606797749979
10590,17.832554500127006
6126,13.2664991614216
2194,11.532562594670797
9295,3.1622776601683795
5444,20.615528128088304
15857,12.529964086141668
8863,2.0
7858,2.23606797749979
14848,17.204650534085253
6196,22.181073012818835
16269,14.730919862656235
12914,22.956480566497994
3377,13.490737563232042
4527,11.661903789690601
15836,12.083045973594572
1780,9.643650760992955
13535,2.8284271247461903
16502,5.830951894845301
2959,2.23606797749979
7912,21.840329667841555
16304,7.0
349,4.795831523312719
13529,13.820274961085254
13114,15.937377450509228
3349,13.228756555322953
15683,26.28687885618983
11672,23.769728648009426
42,5.477225575051661
801,8.306623862918075
3529,7.810249675906654
3531,4.123105625617661
10157,4.795831523312719
981,12.409673645990857
6408,12.922847983320086
3458,9.1104335791443
8596,6.708203932499369
8337,3.3166247903554
5173,13.379088160259652
17155,12.68857754044952
9962,2.6457513110645907
9994,15.066519173319364
10540,13.038404810405298
16156,13.892443989449804
11070,13.416407864998739
3091,22.15851980616034
9314,9.797958971132712
9972,15.033296378372908
7646,2.0
7709,11.269427669584644
6853,1.0
2756,20.952326839756964
6458,14.933184523068078
4812,15.033296378372908
916,12.84523257866513
10821,8.18535277187245
4617,7.211102550927978
6600,16.0
5614,14.89966442575134
1616,9.273618495495704
6942,11.958260743101398
8351,12.609520212918492
10833,21.095023109728988
12301,10.488088481701515
2146,12.529964086141668
5087,14.52583904633395
1833,2.23606797749979
8642,7.211102550927978
11436,24.779023386727733
8318,1.7320508075688772
3937,13.341664064126334
7536,13.820274961085254
7824,17.804493814764857
4714,20.92844953645635
12511,22.40535650240808
10958,22.0
5654,4.47213595499958
13263,21.97726097583591
13312,17.291616465790582
782,4.242640687119285
4687,4.358898943540674
15375,10.770329614269007
5632,4.795831523312719
11472,2.23606797749979
11507,24.228082879171435
8231,12.922847983320086
12731,18.275666882497067
12159,15.968719422671311
11131,9.797958971132712
4838,8.18535277187245
2401,6.855654600401044
12224,15.459624833740307
4205,2.23606797749979
8610,14.38749456993816
4641,7.0710678118654755
2152,11.789826122551595
7510,14.247806848775006
9457,8.774964387392123
10782,17.916472867168917
7484,17.175564037317667
11056,16.792855623746664
2947,18.81488772222678
11785,11.61895003862225
15413,12.806248474865697
9606,4.123105625617661
3878,14.52583904633395
6912,12.649110640673518
14406,14.7648230602334
1702,10.0
9050,4.123105625617661
5641,17.4928556845359
14569,13.114877048604
17021,5.291502622129181
12196,16.217274740226856
13356,20.8806130178211
8077,3.4641016151377544
6885,11.40175425099138
6247,14.866068747318506
8847,9.38083151964686
3023,14.247806848775006
8083,10.295630140987
3541,10.583005244258363
3279,21.494185260204677
13318,6.324555320336759
16141,8.426149773176359
16231,3.4641016151377544
7764,1.4142135623730951
11057,14.352700094407323
1571,5.830951894845301
10786,15.556349186104045
1543,10.583005244258363
13165,16.64331697709324
2804,12.609520212918492
15324,30.0
2211,4.47213595499958
9558,4.47213595499958
10163,19.078784028338912
13570,16.881943016134134
3133,17.944358444926362
8999,9.746794344808963
8156,16.97056274847714
16575,17.944358444926362
16743,11.874342087037917
17358,1.0
5938,12.165525060596439
4320,12.727922061357855
9234,15.684387141358123
11135,3.7416573867739413
2107,14.0
5128,19.493588689617926
14520,3.4641016151377544
13993,4.795831523312719
3973,19.4164878389476
8161,12.767145334803704
3034,21.02379604162864
16424,4.242640687119285
11994,15.459624833740307
15593,13.45362404707371
4663,4.123105625617661
10008,2.449489742783178
3286,15.748015748023622
12974,19.05255888325765
2367,7.810249675906654
17034,14.491376746189438
14245,25.0
5736,13.856406460551018
9186,11.045361017187261
440,11.958260743101398
6114,10.392304845413264
8176,19.621416870348583
15617,14.66287829861518
14910,12.288205727444508
13876,16.61324772583615
4692,11.874342087037917
10618,20.688160865577203
832,1.0
10819,12.489995996796797
14061,3.3166247903554
6118,19.28730152198591
3064,13.820274961085254
7714,2.8284271247461903
15606,15.297058540778355
1224,2.0
10529,18.16590212458495
11728,14.933184523068078
2592,4.898979485566356
3247,5.291502622129181
6849,7.874007874011811
2812,5.916079783099616
9520,13.076696830622021
10017,10.198039027185569
10158,8.12403840463596
12613,28.687976575562104
2691,4.123105625617661
4132,9.327379053088816
9618,19.8997487421324
1527,3.0
7063,11.61895003862225
2249,3.872983346207417
2552,8.660254037844387
8647,8.660254037844387
15977,18.110770276274835
8188,12.84523257866513
7699,7.211102550927978
12405,3.3166247903554
9552,7.14142842854285
3649,9.273618495495704
14074,16.822603841260722
380,5.744562646538029
12172,16.431676725154983
7495,9.433981132056603
2621,4.898979485566356
9464,2.23606797749979
12292,17.26267650163207
13029,3.872983346207417
1360,5.0
3196,2.449489742783178
11318,7.3484692283495345
2037,9.219544457292887
12392,16.34013463836819
486,5.196152422706632
7716,1.7320508075688772
16786,5.0990195135927845
9623,10.63014581273465
783,4.123105625617661
6596,13.19090595827292
17374,10.908712114635714
17151,10.862780491200215
8515,11.832159566199232
12446,24.535688292770594
7215,9.591663046625438
6866,17.435595774162696
14223,16.15549442140351
13363,6.557438524302
3238,16.792855623746664
14862,23.643180835073778
873,7.483314773547883
8206,11.575836902790225
10318,8.306623862918075
6293,17.549928774784245
2047,1.4142135623730951
104,8.426149773176359
14299,10.535653752852738
9694,12.12435565298214
10120,12.649110640673518
16412,20.322401432901575
1915,11.532562594670797
6499,12.36931687685298
15626,22.538855339169288
5684,18.894443627691185
10392,2.0
6728,6.557438524302
16378,2.449489742783178
3632,4.58257569495584
109,13.0
10341,4.898979485566356
11199,19.364916731037084
3464,3.872983346207417
2138,5.5677643628300215
11729,12.12435565298214
17210,3.4641016151377544
742,13.711309200802088
10563,12.206555615733702
14251,7.416198487095663
11804,9.643650760992955
9404,22.93468988235943
8974,10.099504938362077
14233,13.0
3324,11.0
16753,17.11724276862369
4480,18.681541692269406
3442,10.099504938362077
16461,21.142374511865974
13695,17.406895185529212
4521,18.16590212458495
2847,13.92838827718412
7583,10.488088481701515
9349,9.9498743710662
9230,13.892443989449804
13896,6.0
15959,20.518284528683193
7053,13.92838827718412
15066,9.695359714832659
14005,17.320508075688775
12440,17.74823934929885
6131,8.888194417315589
9289,9.273618495495704
8237,12.409673645990857
11306,8.717797887081348
1947,7.937253933193772
16373,8.602325267042627
5414,13.152946437965905
14662,6.557438524302
9679,8.48528137423857
16508,14.247806848775006
7332,1.7320508075688772
14620,11.090536506409418
1834,1.0
12152,23.2163735324878
15674,8.06225774829855
6730,3.872983346207417
15560,12.083045973594572
10261,13.601470508735444
16883,10.862780491200215
10868,5.744562646538029
12240,6.4031242374328485
4801,10.198039027185569
9902,13.96424004376894
14019,10.908712114635714
14583,19.621416870348583
15833,14.730919862656235
13679,3.605551275463989
11364,15.231546211727817
16729,17.4928556845359
13103,2.6457513110645907
15165,9.591663046625438
3003,3.872983346207417
23,6.244997998398398
10740,14.106735979665885
3524,20.42057785666214
13538,20.518284528683193
5389,11.313708498984761
8336,4.123105625617661
11113,9.16515138991168
11465,12.569805089976535
1309,11.269427669584644
1664,6.855654600401044
10352,12.24744871391589
3475,19.570385790780925
789,3.1622776601683795
16885,26.90724809414742
8062,5.0
15978,18.439088914585774
14697,25.436194683953808
14728,16.881943016134134
9341,2.0
7740,2.23606797749979
7315,16.186414056238647
3284,21.071307505705477
11311,25.298221281347036
2514,13.856406460551018
17276,16.0312195418814
8552,2.6457513110645907
4385,13.601470508735444
13539,27.16615541441225
7562,15.264337522473747
9492,12.165525060596439
4905,17.46424919657298
12774,12.68857754044952
6053,19.519221295943137
9403,23.2163735324878
11011,7.14142842854285
1066,2.0
15028,16.61324772583615
6227,3.3166247903554
16832,6.928203230275509
513,10.770329614269007
17187,7.615773105863909
3688,12.083045973594572
1395,7.483314773547883
15751,19.44222209522358
9871,21.540659228538015
5006,12.96148139681572
6214,13.892443989449804
8203,11.135528725660043
17334,3.872983346207417
15494,22.20360331117452
11538,7.745966692414834
5541,19.157244060668017
5257,11.269427669584644
603,10.04987562112089
4723,21.330729007701542
5740,13.19090595827292
10104,2.449489742783178
9320,2.23606797749979
2878,13.820274961085254
15176,26.19160170741759
3394,22.11334438749598
15537,24.839484696748443
11818,24.289915602982237
14744,18.110770276274835
8582,13.038404810405298
11679,16.61324772583615
3301,19.313207915827967
15838,5.0990195135927845
6843,24.899799195977465
12678,23.366642891095847
13339,13.674794331177344
14711,2.23606797749979
7990,17.97220075561143
5406,3.0
712,1.7320508075688772
12427,7.681145747868608
4409,12.884098726725126
13294,3.0
5920,3.7416573867739413
17217,2.6457513110645907
5411,15.0996688705415
13340,12.96148139681572
550,1.4142135623730951
9674,2.449489742783178
16251,14.594519519326424
12505,5.477225575051661
12341,20.09975124224178
10498,23.323807579381203
15081,17.11724276862369
3264,12.328828005937952
5061,17.916472867168917
2098,4.242640687119285
7001,19.949937343260004
7292,15.427248620541512
3671,13.74772708486752
13342,7.54983443527075
8583,10.488088481701515
4416,13.490737563232042
9214,15.132745950421556
11723,19.72308292331602
14684,11.135528725660043
2934,2.23606797749979
9237,17.776388834631177
6597,15.165750888103101
9217,9.9498743710662
9049,7.810249675906654
4833,16.64331697709324
15275,21.863211109075447
13300,20.346989949375804
11624,16.673332000533065
16004,22.20360331117452
9377,13.30413469565007
12317,22.20360331117452
56,7.14142842854285
3412,4.242640687119285
2855,15.0
400,7.810249675906654
2986,19.339079605813716
6605,17.146428199482248
14908,17.11724276862369
10227,4.242640687119285
12859,8.246211251235321
6554,16.792855623746664
7258,4.123105625617661
10334,22.315913604421397
5781,9.433981132056603
12888,6.244997998398398
11160,3.1622776601683795
13214,25.11971337416094
7233,5.5677643628300215
8661,14.66287829861518
519,7.0
1755,12.206555615733702
4508,21.72556098240043
12843,11.874342087037917
10389,6.244997998398398
5263,5.0990195135927845
1069,11.224972160321824
11278,3.1622776601683795
6611,8.06225774829855
15793,13.076696830622021
665,2.6457513110645907
10548,15.620499351813308
716,1.7320508075688772
12114,12.922847983320086
1699,8.660254037844387
1877,3.3166247903554
10643,14.933184523068078
7320,17.4928556845359
14399,2.8284271247461903
6800,12.884098726725126
13700,4.358898943540674
7065,5.0990195135927845
7140,5.744562646538029
13747,6.855654600401044
9255,13.152946437965905
6861,12.12435565298214
8168,4.47213595499958
8639,9.643650760992955
10912,19.28730152198591
8128,8.54400374531753
6592,9.327379053088816
12508,16.30950643030009
91,3.3166247903554
2577,13.416407864998739
10239,24.73863375370596
14412,29.393876913398138
13878,16.1245154965971
16803,12.84523257866513
16481,13.638181696985855
3896,10.583005244258363
13030,2.23606797749979
1349,9.273618495495704
14737,14.52583904633395
11856,5.0990195135927845
3777,8.246211251235321
13684,15.033296378372908
14006,16.583123951777
14182,7.416198487095663
4050,16.06237840420901
12970,15.165750888103101
15475,8.246211251235321
9747,2.6457513110645907
2762,10.295630140987
3581,2.23606797749979
7105,17.549928774784245
6372,3.0
15789,4.242640687119285
12837,10.677078252031311
5062,9.327379053088816
3602,9.643650760992955
9687,11.61895003862225
6948,4.47213595499958
7756,5.291502622129181
8917,9.486832980505138
16824,15.684387141358123
6017,19.026297590440446
8746,8.831760866327848
2956,7.681145747868608
14387,21.071307505705477
16044,6.4031242374328485
7520,7.810249675906654
1103,18.083141320025124
10126,4.69041575982343
14049,15.748015748023622
12490,23.558437978779494
12767,3.4641016151377544
1558,4.898979485566356
2488,12.0
14464,17.52141546793523
15847,25.84569596664017
3523,22.24859546128699
4542,2.23606797749979
15319,21.633307652783937
3400,13.74772708486752
15416,15.427248620541512
17116,3.605551275463989
8379,14.966629547095765
8380,12.12435565298214
2272,14.89966442575134
2374,11.224972160321824
11876,4.358898943540674
12937,13.892443989449804
292,7.745966692414834
2870,11.135528725660043
13172,11.135528725660043
14957,13.784048752090222
